"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Autophagy_dependent_cell_death","PRKAG1","protein kinase AMP-activated non-catalytic subunit gamma 1","ENSG00000181929.13","protein_coding",31983282,"PRKAG1 was found to be a positive regulator of autophagy through its interaction with PRKDC. Under normal conditions, PRKDC interacts with the AMPK complex and phosphorylates its nucleotide-sensing subunit, promoting lysosomal activation of the AMPK complex. PRKDC-mediated phosphorylation of PRKAG1 primes cells for lysosomal activation by STK11 in cancer cells. This indicates that PRKAG1 is a connecting point for PRKDC to regulate the autophagy-initiating pathway."
"Autophagy_dependent_cell_death","PRKAG2","protein kinase AMP-activated non-catalytic subunit gamma 2","ENSG00000106617.15","protein_coding",34520329,"PRKAG2 is one of the new ULK substrates, and it is phosphorylated by both ULK and AMPK at serine 124, with its phosphorylation sensitive to both serum and energy status, which might modulate AMPK complex localization."
"Autophagy_dependent_cell_death","PRKAG3","protein kinase AMP-activated non-catalytic subunit gamma 3","ENSG00000115592.13","protein_coding",34252479,"PRKAG3 and Autophagy is achieved through the AMPK signaling pathway. The experimental results found that the main autophagy pathway of cadmium is the AMPK signaling pathway, and Cd significantly increased the p-AMPK/AMPK protein level. Selenium (Se) can activate PRKAG3, thereby activating the AMPK signaling pathway and reducing Cd-induced autophagy."
"Autophagy_dependent_cell_death","PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345.24","protein_coding",30290714,"PRKN was demonstrated to play a critical role in regulating mitophagy and cellular senescence, and its induction process is also related to Autophagy. Although PINK1 also plays an important role in the process of mitophagy, the protein level of PRKN is the limiting factor, and PFD can enhance Autophagy by increasing PRKN expression to improve age-related diseases."
"Autophagy_dependent_cell_death","RAB39B","RAB39B, member RAS oncogene family","ENSG00000155961.5","protein_coding",32761840,"The article highlights the significant role of RAB39B in neuropathological manifestations, which stem from neurodevelopmental defects as well as dysregulated membrane trafficking and autophagy. Several mutations in RAB39B have been linked to early-onset Parkinson's disease, while copy-number variations in Xq28 duplications that include RAB39B often affect hemizygous males and contribute to the most common copy-number variations in X-linked intellectual disability. "
"Autophagy_dependent_cell_death","RAB3GAP1","RAB3 GTPase activating protein catalytic subunit 1","ENSG00000115839.19","protein_coding",26565612,"RAB3GAP1 is a protein complex that regulates small GTPase RAB3A-D in neuronal transmission. Recent studies have shown that this complex is also involved in macroautophagy, regulating the upregulation of the autophagy-related protein LC3B to promote degradation of substrates."
"Autophagy_dependent_cell_death","RAB3GAP2","RAB3 GTPase activating non-catalytic protein subunit 2","ENSG00000118873.17","protein_coding",25495476,"It was found that RAB3GAP2 is related to Autophagy by affecting protein aggregation and autophagy under basal and rapamycin-induced conditions. Furthermore, it was found that RAB3GAP1/2 can modulate autophagosomal biogenesis. In addition, RAB3GAP1/2 and members of the Atg8 family were found to co-localize at lipid droplets."
"Autophagy_dependent_cell_death","RAB8A","RAB8A, member RAS oncogene family","ENSG00000167461.12","protein_coding",27103069,"RAB8A is involved in autophagy and together with another RAB GTPase RAB39b, acts as a guanine nucleotide exchange factor (GEF) of the cellular factor C90RF72 to regulate autophagy. Additionally, studies have shown that RAB8A interacts with autophagy receptor P62 and other proteins."
"Autophagy_dependent_cell_death","RAB25","RAB25, member RAS oncogene family","ENSG00000132698.15","protein_coding",22253197,"RAB25 participates in Autophagy by reducing the volume of intracellular lysosomes to delay the start of autophagy. Cells expressing RAB25 maintain higher levels of ATP and glycogen under conditions of nutrient deprivation, which may allow cancer cells to resist bioenergetic stress and protect their survival, while also delaying autophagy induction."
"Autophagy_dependent_cell_death","RALB","RAS like proto-oncogene B","ENSG00000144118.14","protein_coding",24056301,"RALB is shown to be involved in autophagy by promoting the formation of autophagosomes through interaction with EXO84. Nutrient starvation leads to accumulation and relocalization of USP33, which deubiquitylates RALB and promotes the assembly of the RALB-EXO84-beclin-1 complexes driving autophagosome formation."
"Autophagy_dependent_cell_death","RETREG1","reticulophagy regulator 1","ENSG00000154153.15","protein_coding",32559118,"RETREG1 is an ER-resident receptor that promotes reticulophagy by binding to LC3 . The study found that RETREG1 participates in removing the adaptors that trigger mitophagy (AMFR) and regulates the turnover of organelles between mitochondria and the ER."
"Autophagy_dependent_cell_death","RETREG3","reticulophagy regulator family member 3","ENSG00000141699.11","protein_coding",36044577,"RETREG3 activation during starvation is controlled by CK2-dependent phosphorylation, and mTORC1 inhibition during starvation limits RETREG3 phosphorylation by CK2, promoting receptor activation and ER-phagy. Additionally, the activation of RETREG3 during starvation was used in the study to induce ER-phagy and measure the physiological relevance of RETREG3 phosphorylation on the liver lipid metabolism of mice."
"Autophagy_dependent_cell_death","RIPK2","receptor interacting serine/threonine kinase 2","ENSG00000104312.8","protein_coding",36628446,"IRGM moderates NODs-RIPK2-NFKB by targeting RIPosomes for SQSTM1-dependent autophagic degradation. By degrading RIPosomes, NODs and RIPK2, IRGM suppresses the NODs-RIPK2-NFKB pro-inflammatory pathway, moderating inflammatory responses and preventing potential tissue damage."
"Autophagy_dependent_cell_death","RMC1","regulator of MON1-CCZ1","ENSG00000141452.10","protein_coding",29038162,"The absence of RMC1 affects the steady-state and selective autophagy, and suppresses Autophagic flux. The study results indicate that RMC1 is an important cell membrane protein that participates in the process of intracellular waste removal. In particular, under normal conditions, Autophagic flux in cells is regulated by RMC1. Through the use of the RFP-GFP-LC3B method and siRNA to eliminate RMC1 expression, the researchers confirmed that RMC1 is an Autophagy-related protein under both nutrient-replete and starvation conditions, and can be used to regulate the normal function of cell autophagy."
"Autophagy_dependent_cell_death","RNF41","ring finger protein 41","ENSG00000181852.18","protein_coding",31213539,"RNF41 can regulate the stability and activity of Parkin. DNA damage also leads to monoubiquitination of SIP protein, at which point RNF41 can connect BRUCE with ubiquitin, inducing the degradation of BRUCE protein and promoting apoptosis."
"Autophagy_dependent_cell_death","RRAGB","Ras related GTP binding B","ENSG00000083750.13","protein_coding",29940807,"RRAGB is related to autophagy through the activation of the MTORC1-TFEB signaling pathway. RRAGB is a protein associated with the activation of MTOR and MTORC1. When sufficient nutrients and growth factors are present, RRAGB binds to MTORC1 and enriches MTOR in lysosomes."
"Autophagy_dependent_cell_death","RRAGC","Ras related GTP binding C","ENSG00000116954.8","protein_coding",25046117,"The yeast homolog of RRAGC, Gtr1-Gtr2, was found to be one of the upstream regulators of TORC1 and autophagy. Gtr1-Gtr2 is a heterodimeric G protein that can interact with the Npr2-Npr3 complex. Under nutrient-starvation-induced autophagy conditions, Npr2-Npr3 promotes GTP hydrolysis of Gtr1 and direct binding of Gtr2 to Kog1, leading to the conversion of Gtr1-Gtr2 from the GTP-bound to the GDP-bound state, thereby inhibiting TORC1 and inducing autophagy."
"Autophagy_dependent_cell_death","RRAGD","Ras related GTP binding D","ENSG00000025039.15","protein_coding",30145926,"Under conditions of amino acid starvation, TFEB promotes the expression of endocytic genes and increases rates of cellular endocytosis, driving the assembly of MTORC1-containing endosomes. These endosomes carry associated proteins such as RRAGD and activate AKT, enabling MTORC1 activation on endolysosomal membranes, which regulates autophagy and lysosomal biogenesis and other cellular metabolic processes."
"Autophagy_dependent_cell_death","RUFY4","RUN and FYVE domain containing 4","ENSG00000188282.13","protein_coding",26760128,"RUFY4 is a positive regulator of autophagy, which plays a facilitating role in preventing bacterial infection and assists in the immune response to endogenous antigens. This gene is an example of specific factors restricting autophagy regulation in multicellular organisms beyond the study of starvation-induced autophagy in yeast. RUFY4 has been shown to act at different biochemical steps of the process involving PtdIns3P generation, RAB7, and STX17 recruitment, to facilitate autophagosome formation and increase flux. "
"Autophagy_dependent_cell_death","SCFD1","sec1 family domain containing 1","ENSG00000092108.22","protein_coding",34785650,"SCFD1 is found to be a crucial protein required for the formation of the SNARE complex and the fusion of Autophagosome with Lysosome. When VAMP8 is dephosphorylated, it promotes the recruitment of SCFD1 protein to autolysosomes, thus affecting the progress of Autophagy."
"Autophagy_dependent_cell_death","SEC22B","SEC22 homolog B, vesicle trafficking protein","ENSG00000265808.4","protein_coding",37151129,"SEC22B plays an important role in secretory autophagy. SEC22B is a SNARE protein that participates in vesicle and membrane fusion of secretory autophagy. Knockdown of SEC22B expression decreases TIMP1 secretion together with decreased cell motility. Meanwhile, SEC22B also positively associates with LC3-II level, LC3 puncta, RAB37-LC3 colocalization, and TIMP1 secretion."
"Autophagy_dependent_cell_death","SESN1","sestrin 1","ENSG00000080546.14","protein_coding",27118659,"Mutations in the TP53 gene inhibit autophagy and promote tumor growth, while GOF mutant p53 represses the expression of key autophagy-related proteins and enzymes including SESN1/2, BECN1, DRAM1, ATG12, and P-AMPK, and simultaneously stimulates mTOR signaling, suppressing the formation and fusion of autophagic vesicles with lysosomes."
"Autophagy_dependent_cell_death","SESN3","sestrin 3","ENSG00000149212.12","protein_coding",27979659,"SESN3 is considered to be an important factor in promoting Autophagy in PASMCs cells under the activation of FOXO1-dependent pathway by Quercetin in this paper. Quercetin can suppress mTOR activity by increasing SESN3 expression and utilizes Autophagy mechanism to help PASMCs to recover the energy and substances required under low oxygen conditions. These functions are all to avoid abnormal proliferation and death of PASMCs, which is necessary for the development of PAH."
"Autophagy_dependent_cell_death","SLC38A9","solute carrier family 38 member 9","ENSG00000177058.12","protein_coding",29053970,"SLC38A9 helps cells lacking free amino acids to release various essential amino acids from lysosomes, maintaining amino acid homeostasis. In addition, SLC38A9 has been found to participate in the formation of autophagosomes and mTORC1 signaling pathway in HEK293T cells and other cells, maintaining cell growth and metabolic balance by regulating the autophagy process."
"Autophagy_dependent_cell_death","SMCR8","SMCR8-C9orf72 complex subunit","ENSG00000176994.11","protein_coding",27617292,"C9ORF72 forms a multi-protein complex containing SMCR8, WDR41, and ATG101, and the complex displays guanosine triphosphatase (GTPase) activity and acts as a guanosine diphosphate-guanosine 5¡ä-triphosphate (GDP-GTP) exchange factor (GEF) for RAB39B. Smcr8 knockout cells exhibit impaired autophagy induction, similarly to C9orf72 knockdown cells. SMCR8/C9ORF72 interacts with the key autophagy initiation ULK1 complex and regulates expression and activity of ULK1. Additionally, the complex also plays a role in regulating later stages of autophagy. Knockdown of C9orf72 enhances autophagic flux, while depletion of Smcr8 results in reduced flux with abnormal expression of lysosomal enzymes."
"Autophagy_dependent_cell_death","SMG1","SMG1 nonsense mediated mRNA decay associated PI3K related kinase","ENSG00000157106.18","protein_coding",20427287,"According to the document SMG1 is a member of the PIKK family and is associated with autophagy through regulating the stability of mTORC1 and mTORC2 complexes. TIT1, as an interacting partner of SMG-1, can bind to TEL2, assisting it to stably bind to PIKK family proteins. Further results indicate that TIT1 and TEL2 are both critical for the assembly and maintenance of the activity of mTORC1 and mTORC2 complexes."
"Autophagy_dependent_cell_death","SNRNP70","small nuclear ribonucleoprotein U1 subunit 70","ENSG00000104852.15","protein_coding",25719862,"It was found that P140 peptide selectively inhibits chaperone-mediated autophagy (CMA) by binding to SNRNP70 (also known as U1-70K) protein and interfering with the binding to HSPA8 of cochaperones, ligands, and client proteins. SNRNP70 is an early member of the SNRNP and is a component of a small nuclear ribonucleoprotein particle."
"Autophagy_dependent_cell_death","SNX5","sorting nexin 5","ENSG00000089006.17","protein_coding",33328639,"SNX5 is an essential factor for virus-induced autophagy. SNX5 interacts with the PI3KC3 complex 1, increases the lipid kinase activity of purified PI3KC3-C1, and is required for endosomal generation of PtdIns(3)P and recruitment of WIPI2 to virion-containing endosomes. Knockdown or knockout of SNX5 increased cellular susceptibility to viral infection and decreased autophagy induction by a broad range of viral pathogens."
"Autophagy_dependent_cell_death","SNX6","sorting nexin 6","ENSG00000129515.20","protein_coding",32397873,"SNX6 is implicated in autophagy through its involvement in lysosomal biogenesis. The knockdown studies in the research revealed that SNX6 deficiency impacts both lysosomal activity and autophagic function. Additionally, the interaction of SNX6 with other endoplasmic reticulum-associated proteins such as VAMP7 and ATG9A further supports its role in autophagy."
"Autophagy_dependent_cell_death","SREBF1","sterol regulatory element binding transcription factor 1","ENSG00000072310.18","protein_coding",34455909,"In hepatic steatosis, SREBF1 increases lipid synthesis via the direct activation of lipogenic genes at the transcriptional level and inhibits lipid catabolism through the activation of Mir216a, which decreases CTH-H2S signaling and ULK1-stimulated autophagy. In a high-fat diet-induced liver steatosis model, SREBF1 directly upregulates Mir216a transcription, which inhibits CTH/CSE expression and its function in hydrogen sulfide (H2S) production. The reduced H2S production suppresses the sulfhydration of ULK1, consequently inhibiting autophagic flux and lipid droplet turnover."
"Autophagy_dependent_cell_death","STAT3","signal transducer and activator of transcription 3","ENSG00000168610.16","protein_coding",23084476,"STAT3 is involved in autophagy by inhibiting it through binding to PKR, which leads to the inhibition of eIF2a phosphorylation, necessary for autophagy induced by multiple stimuli. The cytoplasmic pool of STAT3 can regulate the level of autophagy, and starvation-induced autophagy is inhibited by STAT3 overexpression, but stimulated by genetic inhibition of STAT3."
"Autophagy_dependent_cell_death","STBD1","starch binding domain 1","ENSG00000118804.9","protein_coding",34059679,"STBD1 inhibits tumor growth by regulating glycogen metabolism in cells. Meanwhile, they discovered that STBD1 is the cargo receptor for glycogen autophagy, which is responsible for transporting glycogen into the lysosome to produce non-phosphorylated glucose. "
"Autophagy_dependent_cell_death","STING1","stimulator of interferon response cGAMP interactor 1","ENSG00000184584.14","protein_coding",34338134,"Foot-and-mouth disease virus (FMDV) infection leads to the degradation of STING1 through autophagy, indicating that induction of autophagy by STING1 may be a conserved mechanism that cells respond to both DNA and RNA viruses. The study also shows that the EIF2AK3-mediated integrated stress response is upstream of autophagy, and STING1 is required for its activation during FMDV infection. STING1 deficiency increases the sensitivity of cells to several RNA viruses, including vesicular stomatitis virus (VSV), dengue virus (DENV), and West Nile virus (WNV), indicating that STING1 also modulates cellular responses to RNA virus infection."
"Autophagy_dependent_cell_death","TBC1D25","TBC1 domain family member 25","ENSG00000068354.16","protein_coding",26902585,"TBC1D25 is related to Autophagy through its localization in phagophores and its interaction with LC3. Although TBC1D25 possesses LRS, it is not degraded by Autophagy. The lack of oligomerization to other molecules is one of the reasons why TBC1D25 is resistant to Autophagy degradation. However, non-oligomerized TBC1D25 mutants become Autophagy substrates when TBC1D25 is forcibly oligomerized."
"Autophagy_dependent_cell_death","TEX264","testis expressed 264, ER-phagy receptor","ENSG00000164081.13","protein_coding",33726628,"TEX264 is related to autophagy by acting as a receptor that facilitates the trafficking of specific cargo for autophagy during nutrient starvation. Its role in autophagy is to promote the degradation of many ER membrane and lumenal proteins upon nutrient starvation. TEX264 is also related to autophagy in its potential overlap with DNA repair."
"Autophagy_dependent_cell_death","TMEM150B","transmembrane protein 150B","ENSG00000180061.10","protein_coding",27046253,"TMEM150B can modulate autophagy in unstressed cells and promote mitophagy. Its regulation on autophagy is independent of the cell death mechanism. TMEM150B/DRAM3 may regulate cell survival and autophagy through independent processes."
"Autophagy_dependent_cell_death","TMEM39A","transmembrane protein 39A","ENSG00000176142.13","protein_coding",31806350,"TMEM39A/SUSR2 is associated with autophagy regulation. The authors demonstrated that SUSR2 acts as an adaptor protein for the ER exit of the PtdIn(4)P phosphatase SAC1 and modulates the PtdIn(4)P level on late endosomes/lysosomes, which promotes the recruitment of the HOPS complex for autophagosome maturation. Depletion of SUSR2 promotes autophagy and enhances the degradative capacity of lysosomes. SUSR2 interacts with both SAC1 and the COPII SEC23/SEC24 subunits to facilitate the transport of SAC1 from the ER to the Golgi. Retention of SAC1 on the ER promotes autophagosome initiation."
"Autophagy_dependent_cell_death","TOMM7","translocase of outer mitochondrial membrane 7","ENSG00000196683.12","protein_coding",24270810,"TOMM7 is an important member of the protein translocase of the outer mitochondrial membrane complex, which can stabilize PINK1 on the outer membrane of damaged mitochondria and promote selective mitophagy by recruiting parkin. Deletion or knockdown of TOMM7 gene can result in translocation deficits of parkin, which hinders the transportation of phagosomes and degradation of mitochondria."
"Autophagy_dependent_cell_death","TREM2","triggering receptor expressed on myeloid cells 2","ENSG00000095970.17","protein_coding",28802038,"Microglia in AD patients with TREM2 risk variants and TREM2-deficient mice with AD-like pathology have abundant autophagic vesicles that can be altered through signaling pathways similar to TREM2-DAP12 and cyclocreatine. In addition, TREM2 enables microglial responses during AD by sustaining cellular energetic and biosynthetic metabolism. TREM2 sustains cell energetic and biosynthetic metabolism through the mTOR signaling pathway and promotes the function of these pathways by activating Dectin-1 and cyclocreatine."
"Autophagy_dependent_cell_death","TRIM14","tripartite motif containing 14","ENSG00000106785.15","protein_coding",27666593,"TRIM14 can stabilize cGAS by inhibiting its degradation in the Autophagosome. TRIM14 can prevent cGAS from entering the Autophagosome by blocking the interaction between cGAS and LC3."
"Autophagy_dependent_cell_death","TRIM27","tripartite motif containing 27","ENSG00000204713.11","protein_coding",35670107,"TRIM27 helps maintain basal levels of autophagy by ubiquitinating and promoting the proteasomal degradation of ULK1, thereby limiting the amplitude and duration of autophagy. Secondly, during stress-induced autophagy, TRIM27 catalyzes non-degradative ubiquitination of STK38L, which activates and phosphorylates ULK1, rendering it susceptible to TRIM27-mediated hyper-ubiquitination. This cooperation serves to limit the amplitude and duration of autophagy. "
"Autophagy_dependent_cell_death","TRIM38","tripartite motif containing 38","ENSG00000112343.11","protein_coding",27637147,"In early viral infection, TRIM38 catalyzes the SUMOylation of cGAS and STING, enhancing the stability of these two proteins, thereby preventing polyubiquitination and degradation of cGAS and promoting both its activation and protein stability. However, in the late phase of infection, cGAS and STING are desumoylated by Senp2, leading to their degradation via proteasomal and chaperone-mediated autophagy pathways."
"Autophagy_dependent_cell_death","TRIM6","tripartite motif containing 6","ENSG00000121236.21","protein_coding",29895192,"TRIM6 can bind to ATG5, promote the covalent linkage of ATG5-ATG12 and thus promote the formation of autophagosomes. In addition, studies have found that overexpression of TRIM6 can significantly reduce the expression of PRKN and decrease the binding of PRKN with its substrates, thereby reducing the PRKN-mediated autophagy process."
"Autophagy_dependent_cell_death","TSPO","translocator protein","ENSG00000100300.18","protein_coding",25470454,"TSPO inhibits mitochondrial autophagy downstream of the PINK1-PARK2 pathway, preventing essential ubiquitination of proteins, leading to an accumulation of dysfunctional mitochondria and an accumulation of ROS. TSPO also limits the autophagic sequestration of non-respiring organelles by abolishing SQSTM1/p62 and LC3 activation, resulting in the accumulation of dysfunctional mitochondria. Dysregulation of TSPO within the mitochondrial cell network causes excess ROS accumulation and functional disruption of the mitochondria."
"Autophagy_dependent_cell_death","UBA5","ubiquitin like modifier activating enzyme 5","ENSG00000081307.15","protein_coding",30990354,"LIR/UFIM motif of UBA5 protein has a specific amino acid sequence feature that interacts with GABARAP proteins, which are ubiquitin-like proteins (UBLs) of the Atg8/LC3/GABARAP family. These proteins are covalently linked to phosphatidylethanolamine (PE) and incorporate into the inner and outer membrane of the double-membrane autophagosome."
"Autophagy_dependent_cell_death","UBQLN2","ubiquilin 2","ENSG00000188021.9","protein_coding",32513711,"UBQLN2 also has a function in regulating autophagy among the protein family. However, ALS/FTD mutant UBQLN2 protein would compromise this function, leading to a reduction in autophagic flux and autophagosome acidification. This effect was caused by a loss of UBQLN2 function that was not present in the wild type protein."
"Autophagy_dependent_cell_death","UBQLN4","ubiquilin 4","ENSG00000160803.8","protein_coding",30804504,"UBQLN4 was found to play an important role in autophagy regulation and neuronal maintenance. By performing a triple knockdown of UBQLN1, UBQLN2, and UBQLN4 in Daoy medulloblastoma cells, it was found that UBQLN4 has an important regulatory role in lysosomal degradation, and its loss leads to the accumulation of p62 protein and reduced LysoTracker staining."
"Autophagy_dependent_cell_death","UCHL1","ubiquitin C-terminal hydrolase L1","ENSG00000154277.13","protein_coding",24879150,"UCHL1 is a deubiquitinating enzyme that regulates protein deubiquitination, and Autophagy is a process of clearing intracellular protein garbage and damaged organelles. The study found that the deficiency of UCHL1 would weaken the function of Autophagy, leading to an increase in IAPP toxicity level in the body, resulting in impaired insulin release."
"Autophagy_dependent_cell_death","UFC1","ubiquitin-fold modifier conjugating enzyme 1","ENSG00000143222.12","protein_coding",33578803,"UFC1 mediates the degradation of UFMylated substrate proteins and is involved in the process of ER-phagy. This means that the presence of UFC1 can promote the degradation and utilization of damaged proteins and organelles in cells through the autophagy mechanism."
"Autophagy_dependent_cell_death","UFL1","UFM1 specific ligase 1","ENSG00000014123.10","protein_coding",36543799,"UFL1 is involved in autophagy by acting as an ER-associated E3 ligase, inducing ufmylation of RPL26 and participating in different biological processes through related autophagy processes. UFL1 participates in autophagy by forming complexes with other proteins in the cell, such as participating in the ufmylation of CYB5R3 in combination with UFBP1 and CDK5RAP3 and triggering ER-phagy on the ER making UFL1's ufmylation-mediated response crucial for activating and regulating autophagy."
"Autophagy_dependent_cell_death","UFM1","ubiquitin fold modifier 1","ENSG00000120686.12","protein_coding",36543799,"UFM1 is involved in regulating biological processes such as endoplasmic reticulum-associated protein degradation, ribosome-associated protein quality control, and autophagy through the covalent conjugation of UFM1 with intracellular proteins via UFMylation. The study identifies CYB5R3 as a UFM1 substrate and shows that UFMylation of CYB5R3 induces ER-phagy, a process that is essential for brain development. The UFMylation of CYB5R3 is regulated by the E3 components UFL1 and UFBP1 on the ER and depends on the autophagy-related protein Atg7 and the autophagy-adaptor protein CDK5RAP3."
"Autophagy_dependent_cell_death","USP36","ubiquitin specific peptidase 36","ENSG00000055483.20","protein_coding",22622177,"USP36 plays a role in selective autophagy activation in Drosophila and human cells. Mutations in USP36 can result in autophagy activation and the appearance of ubiquitinated nuclear aggregates, including histone H2B, and cytoplasmic ubiquitinated aggregates. This study identified the crucial role of a deubiquitinating enzyme in selective autophagy inhibition."
"Autophagy_dependent_cell_death","VDAC1","voltage dependent anion channel 1","ENSG00000213585.11","protein_coding",32047033,"Polyubiquitination of VDAC1 mediated by Parkin can promote mitophagy, while monoubiquitination of VDAC1 can inhibit apoptosis. When mitochondria are stimulated by damage, apoptosis is inhibited and mitophagy is promoted by increasing poly- and monoubiquitination of VDAC1."
"Autophagy_dependent_cell_death","VPS13C","vacuolar protein sorting 13 homolog C","ENSG00000129003.19","protein_coding",26942284,"Silencing VPS13C resulted in mitochondrial dysfunction, increased mitophagy, and transcriptional upregulation of PINK1/Parkin-dependent mitophagy in cell models. In addition, the article also discusses the widespread involvement of VPS13C in various intracellular trafficking."
"Autophagy_dependent_cell_death","VPS13D","vacuolar protein sorting 13 homolog D","ENSG00000048707.15","protein_coding",34459871,"VPS13D regulates mitophagy through a pathway that depends on the core autophagy machinery by regulating Atg8a and ubiquitin localization, and is also related to Pink1. Loss of Pink1 has similar autophagy and mitochondrial defects as loss of VPS13D. However, loss of Parkin does not exhibit the same autophagy and mitochondrial deficiencies as VPS13D and Pink1 mutant cells, instead contributes to mitochondrial clearance through a pathway that is parallel to VPS13D."
"Autophagy_dependent_cell_death","MIR320A","microRNA 320a","ENSG00000208037.1","miRNA",34112145,"Overexpression of LINC00963 can upregulate proteins related to autophagy, such as GRP78, p-IRE1, XBP-1, Bax, cleaved caspase 3, Beclin1, and LC3II, while MIR320A mimic can weaken the regulation of LINC00963 on these proteins."
"Autophagy_dependent_cell_death","MIR325","microRNA 325","ENSG00000207995.1","miRNA",24531537,"The expression of miR-325 is upregulated during anoxia/reoxygenation and ischemia/reperfusion, and initiates the autophagic program by targeting ARC."
"Autophagy_dependent_cell_death","MIR330","microRNA 330","ENSG00000284544.1","miRNA",30269356,"MiR-330-3p levels are significantly reduced during IRI, and it interacts with phosphoglycerate mutase family member 5 to regulate mitophagy."
"Autophagy_dependent_cell_death","MIR335","microRNA 335","ENSG00000199043.1","miRNA",34699311,"MiR-335-5p can alleviate inflammatory response, airway fibrosis, and autophagy in childhood asthma through targeted regulation of ATG5."
"Autophagy_dependent_cell_death","MIR34A","microRNA 34a","ENSG00000284357","miRNA",30098504,"CircRNA.2837, as a sponge for the miR-34 family, can regulate neuronal autophagy by directly targeting members of the miR-34 family such as miR-34a, thereby protecting neurons from injury."
"Autophagy_dependent_cell_death","MIR34A","microRNA 34a","ENSG00000284357.1","miRNA",24418846,"MIR34A suppresses autophagy by regulating HMGB1 expression. When MIR34A expression is upregulated, the autophagy pathway is inhibited, resulting in increased sensitivity to chemotherapy treatment."
"Autophagy_dependent_cell_death","MIR34C","microRNA 34c","ENSG00000207562","miRNA",27097054,"MIR34c-5p inhibits autophagy by reducing the level of ATG4B, and enhances the cytotoxicity of THP to cervical cancer cells.targeting autophagic response could improve the therapeutic effect of THP."
"Autophagy_dependent_cell_death","MIR372","microRNA 372","ENSG00000199095.1","miRNA",24991827,"MIR-373 is related to autophagy. MIR-373 can regulate autophagy by inhibiting the expression of METTL3 and releasing TFEB. CREB can alleviate autophagic blockage and cell apoptosis by regulating the expression of MIR-373, thus relieving osteoarthritis injury."
"Autophagy_dependent_cell_death","MIR373","microRNA 373","ENSG00000199143.1","miRNA",35756079,"MiR-373 is a key regulating factor that directly targets METTL3 and facilitates the release of specific proteins (TFEB) that maintain the survival and autophagy levels of chondrocytes."
"Autophagy_dependent_cell_death","MIR374A","microRNA 374a","ENSG00000199168.3","miRNA",22356768,"MIR374A expression is related to autophagic pathways, as it affects the regulation of autophagy by modulating SQSTM1 expression. the expression level of MIR374A is downregulated in non-small cell lung cancer tissues, which leads to the upregulation of autophagy-related proteins in cells."
"Autophagy_dependent_cell_death","MIR375","microRNA 375","ENSG00000198973.4","miRNA",22929050,"Autophagy facilitates the survival of liver cancer cells exposed to hypoxia, but downregulated MIR375 inhibits autophagy activation under hypoxic conditions, which restricts tumour growth. Restoring MIR375's function impairs tumour cell viability, suppresses mitophagy, and hence retards tumour growth."
"Autophagy_dependent_cell_death","MIR376A1","microRNA 376a-1","ENSG00000283588","miRNA",24358205,"MIR376A overexpression blocked autophagy in breast cancer and liver carcinoma cells, while its deficiency resulted in an increase in autophagic activity. "
"Autophagy_dependent_cell_death","MIR376B","microRNA 376b","ENSG00000283556.1","miRNA",22248718,"MIR376B inhibits the process of autophagy by regulating the expression levels of ATG4C and BECN1.MIR376B is a new regulator of the autophagy pathway."
"Autophagy_dependent_cell_death","MIR378A","microRNA 378a","ENSG00000199047.3","miRNA",31748917,"MiR-378a-3p plays an important role in apoptosis and autophagy by promoting autophagy through inhibiting phosphoinositide-dependent kinase-1 (PDK1) and contributing to the removal of abnormal mitochondria in skeletal muscle . The absence of miR-378a-3p leads to the accumulation of abnormal swollen mitochondria in muscles, indicating its positive role in supporting mitochondrial metabolism and autophagy ."
"Autophagy_dependent_cell_death","MIR421","microRNA 421","ENSG00000202566.4","miRNA",32818653," K73-03 can regulate SPINK1 transcription by up-regulating MIR421, leading to down-regulation of the expression of autophagy regulator Beclin-1 and the occurrence of autophagy. Furthermore, K73-03 can inhibit the growth of pancreatic cancer cells and induce apoptosis by inducing autophagy and mitochondrial damage."
"Autophagy_dependent_cell_death","MIR423","microRNA 423","ENSG00000283935.1","miRNA",25782064,"MIR423-5p was validated as a positive regulator of autophagy in hepatocellular carcinoma (HCC) cell lines following Sorafenib treatment.upregulation was both in vitro and in vivo by Sorafenib treatment, and its increase correlated with response to therapy. HCC cells transfected with MIR showed an increase in autophagic cells, and therefore may be useful in the sensitisation of HCC cells to Sorafenib."
"Autophagy_dependent_cell_death","MIR4459","microRNA 4459","ENSG00000265421.1","miRNA",25437332,"MiR-4459 is a downstream target gene of FLJ11812. Additionally, miR-4459 also regulates the protein level of ATG13 and indirectly regulates its expression through FLJ11812."
"Autophagy_dependent_cell_death","MIR451A","microRNA 451a","ENSG00000284565","miRNA",25209900,"MIR451 is a miRNA related to hypertrophic cardiomyopathy (HCM) and plays a role in HCM by regulating autophagy.  down-regulation of MIR451 is associated with HCM, but ectopic overexpression of MIR451 can decrease the size of cardiomyocytes."
"Autophagy_dependent_cell_death","MIR484","microRNA 484","ENSG00000283736.1","miRNA",35195252,"MIR484 regulates mitochondrial network by targeting Fis1.MIR484 regulates mitochondrial biogenesis, function, and fission and participates in regulating gene expression, such as FoxO transcription factors. MIR484 is thus linked to autophagy through these mechanisms."
